FORM,GLOTTOCODE,SoundClasses,SegmentCount,EMOTION
hote,bafa1247,hote,4,LEXICON
boŋe,bafa1247,boNe,4,LEXICON
kie,bafa1247,kie,3,LEXICON
ɲi,bala1301,5i,2,LEXICON
hu,bala1301,hu,2,LEXICON
bə,bala1301,b3,2,LEXICON
odn,bala1301,odn,3,LEXICON
sebm,bala1301,sebm,4,LEXICON
hɐl,bala1301,hal,3,LEXICON
sɐlɐʔ,bala1301,sala7,5,LEXICON
betn,bala1301,betn,4,LEXICON
sooŋ,bala1301,sooN,4,LEXICON
tɐ,bala1301,ta,2,LEXICON
joŋ,bala1301,yoN,3,LEXICON
fɐjɐ,bala1301,faya,4,LEXICON
sɐhɐm,bala1301,saham,5,LEXICON
hol,bala1301,hol,3,LEXICON
tebm,bala1301,tebm,4,LEXICON
loʔ,bala1301,lo7,3,LEXICON
kit,bala1301,kit,3,LEXICON
fuŋɐ,bala1301,fuNa,4,LEXICON
tet,bala1301,tet,3,LEXICON
lem,bala1301,lem,3,LEXICON
cuhum,bala1301,Tuhum,5,LEXICON
cef,bala1301,Tef,3,LEXICON
den,bala1301,den,3,LEXICON
segŋ,bala1301,segN,4,LEXICON
bek,bala1301,bek,3,LEXICON
sem,bala1301,sem,3,LEXICON
lod,bala1301,lod,3,LEXICON
ben,bala1301,ben,3,LEXICON
bentɐ,bala1301,benta,5,LEXICON
lɐŋ,bala1301,laN,3,LEXICON
gboθɐʔ,bala1301,gbo8a7,6,LEXICON
wɐdɐ,bala1301,wada,4,LEXICON
lɐgŋ,bala1301,lagN,4,LEXICON
cohɐʔ,bala1301,Toha7,5,LEXICON
sin,bala1301,sin,3,LEXICON
ɲutɐʔ,bala1301,5uta7,5,LEXICON
mɐrhɐ,bala1301,marha,5,LEXICON
hɐmɐ,bala1301,hama,4,LEXICON
tokɐ,bala1301,toka,4,LEXICON
bɐm,bala1301,bam,3,LEXICON
ɲɐh,bala1301,5ah,3,LEXICON
sɐl,bala1301,sal,3,LEXICON
lorkŋ,bala1301,lorkN,5,LEXICON
lat͡ʃɐ,bala1301,laCa,4,LEXICON
sinɐ,bala1301,sina,4,LEXICON
wi,bala1301,wi,2,LEXICON
wiwɐn,bala1301,wiwan,5,LEXICON
wudn,bala1301,wudn,4,LEXICON
udn,bala1301,udn,3,LEXICON
sibm,bala1301,sibm,4,LEXICON
hɐnin,bala1301,hanin,5,LEXICON
bənin,bala1301,b3nin,5,LEXICON
hɐl,bala1301,hal,3,LEXICON
sele,bala1301,sele,4,LEXICON
hɐθenlenθ,bala1301,ha8enlen8,9,LEXICON
bitn,bala1301,bitn,4,LEXICON
suŋ,bala1301,suN,3,LEXICON
tɐh,bala1301,tah,3,LEXICON
john,bala1301,yohn,4,LEXICON
kpul,bala1301,kpul,4,LEXICON
rɐtn,bala1301,ratn,4,LEXICON
ksɐhɐm,bala1301,ksaham,6,LEXICON
hul,bala1301,hul,3,LEXICON
met͡ʃe,bala1301,meCe,4,LEXICON
hɐhe,bala1301,hahe,4,LEXICON
hɐle,bala1301,hale,4,LEXICON
tebm,bala1301,tebm,4,LEXICON
bɐnθə,bala1301,ban83,5,LEXICON
θɐnθe,bala1301,8an8e,5,LEXICON
khul,bala1301,khul,4,LEXICON
wulhul,bala1301,wulhul,6,LEXICON
ko,bala1301,ko,2,LEXICON
kəlo,bala1301,k3lo,4,LEXICON
klo,bala1301,klo,3,LEXICON
kit,bala1301,kit,3,LEXICON
fuŋə,bala1301,fuN3,4,LEXICON
sum,bala1301,sum,3,LEXICON
sit͡ʃ,bala1301,siC,3,LEXICON
demət,bala1301,dem3t,5,LEXICON
hint͡ʃ,bala1301,hinC,4,LEXICON
t͡ʃuhum,bala1301,Cuhum,5,LEXICON
t͡ʃuhɐm,bala1301,Cuham,5,LEXICON
ɲefe,bala1301,5efe,4,LEXICON
lidn,bala1301,lidn,4,LEXICON
din,bala1301,din,3,LEXICON
ndin,bala1301,ndin,4,LEXICON
tifi,bala1301,tifi,4,LEXICON
tifu,bala1301,tifu,4,LEXICON
hiɲ,bala1301,hi5,3,LEXICON
siknnɐ,bala1301,siknna,6,LEXICON
rɐhɐ,bala1301,raha,4,LEXICON
womɐ,bala1301,woma,4,LEXICON
dumɐ,bala1301,duma,4,LEXICON
bikɐ,bala1301,bika,4,LEXICON
ɲinɐ,bala1301,5ina,4,LEXICON
kpuhnnɐ,bala1301,kpuhnna,7,LEXICON
lodɐ,bala1301,loda,4,LEXICON
hɐbɐ,bala1301,haba,4,LEXICON
wɐhɐ,bala1301,waha,4,LEXICON
lenθɐ,bala1301,len8a,5,LEXICON
fotɐ,bala1301,fota,4,LEXICON
fotti,bala1301,fotti,5,LEXICON
binɐ,bala1301,bina,4,LEXICON
riŋenɐ,bala1301,riNena,6,LEXICON
ŋunɐ,bala1301,Nuna,4,LEXICON
leh,bala1301,leh,3,LEXICON
lehn,bala1301,lehn,4,LEXICON
bdindi,bala1301,bdindi,6,LEXICON
kpunθe,bala1301,kpun8e,6,LEXICON
kpunθi,bala1301,kpun8i,6,LEXICON
wede,bala1301,wede,4,LEXICON
lɐkn,bala1301,lakn,4,LEXICON
sefn,bala1301,sefn,4,LEXICON
mil,bala1301,mil,3,LEXICON
duhɐt,bala1301,duhat,5,LEXICON
t͡ʃohe,bala1301,Cohe,4,LEXICON
hublɐ,bala1301,hubla,5,LEXICON
θedenɐ,bala1301,8edena,6,LEXICON
kəmɐhnɐ,bala1301,k3mahna,7,LEXICON
tuke,bala1301,tuke,4,LEXICON
ɲiŋ,bala1301,5iN,3,LEXICON
u,bala1301,u,1,LEXICON
min,bala1301,min,3,LEXICON
odɐ,bala1301,oda,3,LEXICON
fud,bala1301,fud,3,LEXICON
koʃa,bala1301,koSa,4,LEXICON
lɐnt,bala1301,lant,4,LEXICON
ɐl,bala1301,al,2,LEXICON
t͡ʃala,bala1301,Cala,4,LEXICON
kaθanilai,bala1301,ka8anilai,9,LEXICON
bitnɐ,bala1301,bitna,5,LEXICON
suŋ,bala1301,suN,3,LEXICON
fetɐ,bala1301,feta,4,LEXICON
fxɐŋ,bala1301,fxaN,4,LEXICON
kioŋ,bala1301,kioN,4,LEXICON
mʃɐl,bala1301,mSal,4,LEXICON
bubɐr,bala1301,bubar,5,LEXICON
kxɐtn,bala1301,kxatn,5,LEXICON
ʃɐm,bala1301,Sam,3,LEXICON
fuhul,bala1301,fuhul,5,LEXICON
mt͡ʃa,bala1301,mCa,3,LEXICON
kɐia,bala1301,kaia,4,LEXICON
tam,bala1301,tam,3,LEXICON
bɐnθə,bala1301,ban83,5,LEXICON
klor,bala1301,klor,4,LEXICON
ul,bala1301,ul,2,LEXICON
ko,bala1301,ko,2,LEXICON
boɐnigulo,bala1301,boanigulo,9,LEXICON
kit,bala1301,kit,3,LEXICON
fuɐ,bala1301,fua,3,LEXICON
psum,bala1301,psum,4,LEXICON
ksit,bala1301,ksit,4,LEXICON
ki,bala1301,ki,2,LEXICON
mɲifa,bala1301,m5ifa,5,LEXICON
glɐd,bala1301,glad,4,LEXICON
fdin,bala1301,fdin,4,LEXICON
tifu,bala1301,tifu,4,LEXICON
fiɲ,bala1301,fi5,3,LEXICON
ɐft͡ʃ,bala1301,afC,3,LEXICON
xɐt,bala1301,xat,3,LEXICON
dum,bala1301,dum,3,LEXICON
ɲin,bala1301,5in,3,LEXICON
sim,bala1301,sim,3,LEXICON
uin,bala1301,uin,3,LEXICON
ponə,bala1301,pon3,4,LEXICON
ɐbɐ,bala1301,aba,3,LEXICON
uɐ,bala1301,ua,2,LEXICON
lantə,bala1301,lant3,5,LEXICON
bint,bala1301,bint,4,LEXICON
əxiŋ,bala1301,3xiN,4,LEXICON
masa,bala1301,masa,4,LEXICON
ɲɐn,bala1301,5an,3,LEXICON
t͡ʃɐn,bala1301,Can,3,LEXICON
lɐi,bala1301,lai,3,LEXICON
bdinda,bala1301,bdinda,6,LEXICON
uada,bala1301,uada,4,LEXICON
xasa,bala1301,xasa,4,LEXICON
blɐk,bala1301,blak,4,LEXICON
ʃaf,bala1301,Saf,3,LEXICON
bot͡ʃə,bala1301,boC3,4,LEXICON
fmil,bala1301,fmil,4,LEXICON
duɐt,bala1301,duat,4,LEXICON
glat͡ʃə,bala1301,glaC3,5,LEXICON
fuhulbɐ,bala1301,fuhulba,7,LEXICON
if,bala1301,if,2,LEXICON
θar,bala1301,8ar,3,LEXICON
bsinə,bala1301,bsin3,5,LEXICON
kun,bala1301,kun,3,LEXICON
kɐnθ,bala1301,kan8,4,LEXICON
nɐd,bala1301,nad,3,LEXICON
fuxa,bala1301,fuxa,4,LEXICON
bɐbɐnθ,bala1301,baban8,6,LEXICON
i,bala1301,i,1,LEXICON
ɐlmon,bala1301,almon,5,LEXICON
xonθə,bala1301,xon83,5,LEXICON
kumɐrɐ,bala1301,kumara,6,LEXICON
ɲua,bala1301,5ua,3,LEXICON
buθt͡ʃolo,bala1301,bu8Colo,7,LEXICON
t͡ʃolo,bala1301,Colo,4,LEXICON
xeθ,bala1301,xe8,3,LEXICON
uɐm,bala1301,uam,3,LEXICON
bont͡ʃ,bala1301,bonC,4,LEXICON
kbikal,bala1301,kbikal,6,LEXICON
ʃol,bala1301,Sol,3,LEXICON
ftua,bala1301,ftua,4,LEXICON
fodɐ,bala1301,foda,4,LEXICON
gʃibn,bala1301,gSibn,5,LEXICON
undɐŋ,bala1301,undaN,5,LEXICON
gnin,bala1301,gnin,4,LEXICON
ɲen,bala1301,5en,3,LEXICON
sala,bala1301,sala,4,LEXICON
gʃala,bala1301,gSala,5,LEXICON
tuluk,bala1301,tuluk,5,LEXICON
bidn,bala1301,bidn,4,LEXICON
tɐχ,bala1301,taX,3,LEXICON
ftɐh,bala1301,ftah,4,LEXICON
john,bala1301,yohn,4,LEXICON
gebul,bala1301,gebul,5,LEXICON
kerɐdn,bala1301,keradn,6,LEXICON
kʃɐhɐm,bala1301,kSaham,6,LEXICON
gehol,bala1301,gehol,5,LEXICON
fɐha,bala1301,faha,4,LEXICON
ko,bala1301,ko,2,LEXICON
gelo,bala1301,gelo,4,LEXICON
fket,bala1301,fket,4,LEXICON
pfuŋɐ,bala1301,pfuNa,5,LEXICON
psum,bala1301,psum,4,LEXICON
kʃit,bala1301,kSit,4,LEXICON
demɐdn,bala1301,demadn,6,LEXICON
fodn,bala1301,fodn,4,LEXICON
ft͡ʃuhɐm,bala1301,fCuham,6,LEXICON
dɐftɐ,bala1301,dafta,5,LEXICON
fdɐftɐ,bala1301,fdafta,6,LEXICON
ɲafa,bala1301,5afa,4,LEXICON
gedoχ,bala1301,gedoX,5,LEXICON
fnden,bala1301,fnden,5,LEXICON
segnwada,bala1301,segnwada,8,LEXICON
womfofn,bala1301,womfofn,7,LEXICON
wommɐlu,bala1301,wommalu,7,LEXICON
mbexɐ,bala1301,mbexa,5,LEXICON
sem,bala1301,sem,3,LEXICON
nsem,bala1301,nsem,4,LEXICON
ngbohu,bala1301,ngbohu,6,LEXICON
nlod,bala1301,nlod,4,LEXICON
ŋhɐbɲak,bala1301,Nhab5ak,7,LEXICON
mbente,bala1301,mbente,6,LEXICON
ɲɐhnɐ,bala1301,5ahna,5,LEXICON
lahn,bala1301,lahn,4,LEXICON
dinde,bala1301,dinde,5,LEXICON
wade,bala1301,wade,4,LEXICON
rase,bala1301,rase,4,LEXICON
fulɐgn,bala1301,fulagn,6,LEXICON
ksafn,bala1301,ksafn,5,LEXICON
geduhɐt,bala1301,geduhat,7,LEXICON
geduhɐdn,bala1301,geduhadn,8,LEXICON
klet͡ʃɐ,bala1301,kleCa,5,LEXICON
hi,bala1301,hi,2,LEXICON
huade,bala1301,huade,5,LEXICON
buadebehi,bala1301,buadebehi,9,LEXICON
mon,bala1301,mon,3,LEXICON
bumon,bala1301,bumon,5,LEXICON
humon,bala1301,humon,5,LEXICON
komɐnhɐ,bala1301,komanha,7,LEXICON
ɲuha,bala1301,5uha,4,LEXICON
t͡ʃolha,bala1301,Colha,5,LEXICON
bont͡ʃe,bala1301,bonCe,5,LEXICON
sola,bala1301,sola,4,LEXICON
ne,bamb1269,ne,2,LEXICON
ɐnw,bamb1269,anw,3,LEXICON
ɐnelu,bamb1269,anelu,5,LEXICON
nin,bamb1269,nin,3,LEXICON
d͡ʒon,bamb1269,jon,3,LEXICON
mun,bamb1269,mun,3,LEXICON
t͡sɐ,bamb1269,ca,2,LEXICON
t͡sɐmɐn,bamb1269,caman,5,LEXICON
kelen,bamb1269,kelen,5,LEXICON
filɐ,bamb1269,fila,4,LEXICON
belebele,bamb1269,belebele,8,LEXICON
d͡ʒɐn,bamb1269,jan,3,LEXICON
d͡ʒɐmɐnd͡ʒɐn,bamb1269,jamanjan,8,LEXICON
dogon,bamb1269,dogon,5,LEXICON
ni,bamb1269,ni,2,LEXICON
muso,bamb1269,muso,4,LEXICON
ke,bamb1269,ke,2,LEXICON
t͡se,bamb1269,ce,2,LEXICON
mogo,bamb1269,mogo,4,LEXICON
d͡ʒege,bamb1269,jege,4,LEXICON
kono,bamb1269,kono,4,LEXICON
d͡ʒiri,bamb1269,jiri,4,LEXICON
jiri,bamb1269,yiri,4,LEXICON
kise,bamb1269,kise,4,LEXICON
furɐ,bamb1269,fura,4,LEXICON
wolo,bamb1269,wolo,4,LEXICON
golo,bamb1269,golo,4,LEXICON
bu,bamb1269,bu,2,LEXICON
sogo,bamb1269,sogo,4,LEXICON
d͡ʒoli,bamb1269,joli,4,LEXICON
kolo,bamb1269,kolo,4,LEXICON
tolo,bamb1269,tolo,4,LEXICON
si,bamb1269,si,2,LEXICON
kunkolo,bamb1269,kunkolo,7,LEXICON
ɲe,bamb1269,5e,2,LEXICON
nun,bamb1269,nun,3,LEXICON
dɐ,bamb1269,da,2,LEXICON
ɲin,bamb1269,5in,3,LEXICON
nen,bamb1269,nen,3,LEXICON
soni,bamb1269,soni,4,LEXICON
sen,bamb1269,sen,3,LEXICON
kunbere,bamb1269,kunbere,7,LEXICON
tege,bamb1269,tege,4,LEXICON
kɐn,bamb1269,kan,3,LEXICON
sin,bamb1269,sin,3,LEXICON
dusukun,bamb1269,dusukun,7,LEXICON
son,bamb1269,son,3,LEXICON
biɲe,bamb1269,bi5e,4,LEXICON
minfen,bamb1269,minfen,6,LEXICON
dun,bamb1269,dun,3,LEXICON
dumo,bamb1269,dumo,4,LEXICON
je,bamb1269,ye,2,LEXICON
don,bamb1269,don,3,LEXICON
sunogo,bamb1269,sunogo,6,LEXICON
sɐ,bamb1269,sa,2,LEXICON
fɐtu,bamb1269,fatu,4,LEXICON
fɐgɐ,bamb1269,faga,4,LEXICON
pɐn,bamb1269,pan,3,LEXICON
jɐlɐ,bamb1269,yala,4,LEXICON
nɐ,bamb1269,na,2,LEXICON
dɐ,bamb1269,da,2,LEXICON
sigi,bamb1269,sigi,4,LEXICON
d͡ʒo,bamb1269,jo,2,LEXICON
kɐkimɐ,bamb1269,kakima,6,LEXICON
kɐnimɐ,bamb1269,kanima,6,LEXICON
fo,bamb1269,fo,2,LEXICON
ko,bamb1269,ko,2,LEXICON
tile,bamb1269,tile,4,LEXICON
kɐlo,bamb1269,kalo,4,LEXICON
dolo,bamb1269,dolo,4,LEXICON
d͡ʒi,bamb1269,ji,2,LEXICON
sɐnd͡ʒi,bamb1269,sanji,5,LEXICON
sɐnfin,bamb1269,sanfin,6,LEXICON
tɐsumɐ,bamb1269,tasuma,6,LEXICON
bugurid͡ʒe,bamb1269,bugurije,8,LEXICON
d͡ʒeni,bamb1269,jeni,4,LEXICON
sirɐ,bamb1269,sira,4,LEXICON
tugun,bamb1269,tugun,5,LEXICON
bilen,bamb1269,bilen,5,LEXICON
geren,bamb1269,geren,5,LEXICON
d͡ʒe,bamb1269,je,2,LEXICON
d͡ʒemɐn,bamb1269,jeman,5,LEXICON
fin,bamb1269,fin,3,LEXICON
su,bamb1269,su,2,LEXICON
gɐn,bamb1269,gan,3,LEXICON
nene,bamb1269,nene,4,LEXICON
sumɐn,bamb1269,suman,5,LEXICON
kurɐ,bamb1269,kura,4,LEXICON
di,bamb1269,di,2,LEXICON
ɲi,bamb1269,5i,2,LEXICON
d͡ʒɐ,bamb1269,ja,2,LEXICON
koskos,bamb1269,koskos,6,LEXICON
togo,bamb1269,togo,4,LEXICON
d͡ʒɐmu,bamb1269,jamu,4,LEXICON
kileŋ,bamb1269,kileN,5,LEXICON
filɐ,bamb1269,fila,4,LEXICON
bumbɐ,bamb1269,bumba,5,LEXICON
muʃo,bamb1269,muSo,4,LEXICON
muso,bamb1269,muso,4,LEXICON
ka,bamb1269,ka,2,LEXICON
t͡ʃexa,bamb1269,Cexa,4,LEXICON
kono,bamb1269,kono,4,LEXICON
ulu,bamb1269,ulu,3,LEXICON
koromɐŋ,bamb1269,koromaN,7,LEXICON
koromɐ̃,bamb1269,koroma,6,LEXICON
firɐ,bamb1269,fira,4,LEXICON
fidɐ,bamb1269,fida,4,LEXICON
liri,bamb1269,liri,4,LEXICON
lili,bamb1269,lili,4,LEXICON
bulo,bamb1269,bulo,4,LEXICON
t͡ʃeri,bamb1269,Ceri,4,LEXICON
kulo,bamb1269,kulo,4,LEXICON
kili,bamb1269,kili,4,LEXICON
kuŋ,bamb1269,kuN,3,LEXICON
tulo,bamb1269,tulo,4,LEXICON
iɲɐ,bamb1269,i5a,3,LEXICON
ŋu,bamb1269,Nu,2,LEXICON
dɐ,bamb1269,da,2,LEXICON
iɲi,bamb1269,i5i,3,LEXICON
ɲi,bamb1269,5i,2,LEXICON
nan,bamb1269,nan,3,LEXICON
ʃemfɐrɐ,bamb1269,Semfara,7,LEXICON
kumerunguru,bamb1269,kumerunguru,11,LEXICON
bulokoni,bamb1269,bulokoni,8,LEXICON
kono,bamb1269,kono,4,LEXICON
tonkomɐ,bamb1269,tonkoma,7,LEXICON
ʃint͡ʃi,bamb1269,SinCi,5,LEXICON
ʃiŋ,bamb1269,SiN,3,LEXICON
t͡ʃiminɐ,bamb1269,Cimina,6,LEXICON
kininɐmunɐ,bamb1269,kininamuna,10,LEXICON
je,bamb1269,ye,2,LEXICON
mma,bamb1269,mma,3,LEXICON
ŋsinoxorɐ,bamb1269,Nsinoxora,9,LEXICON
ʃinoxo,bamb1269,Sinoxo,6,LEXICON
fɐxɐ,bamb1269,faxa,4,LEXICON
siafoxɐ,bamb1269,siafoxa,7,LEXICON
mbinɐ,bamb1269,mbina,5,LEXICON
nɐ,bamb1269,na,2,LEXICON
dimɐ,bamb1269,dima,4,LEXICON
tele,bamb1269,tele,4,LEXICON
kɐro,bamb1269,karo,4,LEXICON
t͡ʃi,bamb1269,Ci,2,LEXICON
sɐnt͡ʃi,bamb1269,sanCi,5,LEXICON
kuru,bamb1269,kuru,4,LEXICON
kiɲa,bamb1269,ki5a,4,LEXICON
ʃiʃi,bamb1269,SiSi,4,LEXICON
tɐ,bamb1269,ta,2,LEXICON
gbamɐ,bamb1269,gbama,5,LEXICON
t͡ʃibɐwu,bamb1269,Cibawu,6,LEXICON
tibɐwu,bamb1269,tibawu,6,LEXICON
fimɐ,bamb1269,fima,4,LEXICON
fɐrɐfĩ,bamb1269,farafi,6,LEXICON
ʃu,bamb1269,Su,2,LEXICON
kɐlɐmɐ,bamb1269,kalama,6,LEXICON
sumɐleŋ,bamb1269,sumaleN,7,LEXICON
bandɐ,bamb1269,banda,5,LEXICON
t͡ʃɐrɐ,bamb1269,Cara,4,LEXICON
n,bamb1269,n,1,LEXICON
ne,bamb1269,ne,2,LEXICON
i,bamb1269,i,1,LEXICON
ɐ,bamb1269,a,1,LEXICON
fɐgɐmɐ,bamb1269,fagama,6,LEXICON
npja,bamb1269,npya,4,LEXICON
ɲanɐmɐ,bamb1269,5anama,6,LEXICON
pɐti,bamb1269,pati,4,LEXICON
numɐfalɐkɐ,bamb1269,numafalaka,10,LEXICON
kɐri,bamb1269,kari,4,LEXICON
d͡ʒaga,bamb1269,jaga,4,LEXICON
kono,bamb1269,kono,4,LEXICON
wulu,bamb1269,wulu,4,LEXICON
si,bamb1269,si,2,LEXICON
dili,bamb1269,dili,4,LEXICON
fɐrɐ,bamb1269,fara,4,LEXICON
ŋomo,bamb1269,Nomo,4,LEXICON
bɐsi,bamb1269,basi,4,LEXICON
d͡ʒoli,bamb1269,joli,4,LEXICON
fɐ,bamb1269,fa,2,LEXICON
kili,bamb1269,kili,4,LEXICON
sjafɐ,bamb1269,syafa,5,LEXICON
sjakili,bamb1269,syakili,7,LEXICON
biɲa,bamb1269,bi5a,4,LEXICON
kubolo,bamb1269,kubolo,6,LEXICON
kukɐlɐ,bamb1269,kukala,6,LEXICON
d͡ʒolo,bamb1269,jolo,4,LEXICON
kusigi,bamb1269,kusigi,6,LEXICON
ku,bamb1269,ku,2,LEXICON
tulo,bamb1269,tulo,4,LEXICON
mugumugulilɐ,bamb1269,mugumugulila,12,LEXICON
wɐro,bamb1269,waro,4,LEXICON
nu,bamb1269,nu,2,LEXICON
nubɐrɐ,bamb1269,nubara,6,LEXICON
ɲi,bamb1269,5i,2,LEXICON
nã,bamb1269,na,2,LEXICON
kubere,bamb1269,kubere,6,LEXICON
kono,bamb1269,kono,4,LEXICON
dusuku,bamb1269,dusuku,6,LEXICON
biɲa,bamb1269,bi5a,4,LEXICON
mi,bamb1269,mi,2,LEXICON
du,bamb1269,du,2,LEXICON
je,bamb1269,ye,2,LEXICON
dɐtunu,bamb1269,datunu,6,LEXICON
kosegi,bamb1269,kosegi,6,LEXICON
ntɐnjɐ,bamb1269,ntanya,6,LEXICON
ŋɐɲɐki,bamb1269,Na5aki,6,LEXICON
sɐ,bamb1269,sa,2,LEXICON
somɐjalamɐ,bamb1269,somayalama,10,LEXICON
tima,bamb1269,tima,4,LEXICON
to,bamb1269,to,2,LEXICON
dɐdigi,bamb1269,dadigi,6,LEXICON
nõ,bamb1269,no,2,LEXICON
di,bamb1269,di,2,LEXICON
lɐfo,bamb1269,lafo,4,LEXICON
tile,bamb1269,tile,4,LEXICON
sɐ,bamb1269,sa,2,LEXICON
sɐd͡ʒi,bamb1269,saji,4,LEXICON
t͡ʃãt͡ʃã,bamb1269,CaCa,4,LEXICON
birikɐ,bamb1269,birika,6,LEXICON
mutɐ,bamb1269,muta,4,LEXICON
murɐgɐ,bamb1269,muraga,6,LEXICON
sisi,bamb1269,sisi,4,LEXICON
bɐbɐgɐto,bamb1269,babagato,8,LEXICON
lɐhɐrɐkɐ,bamb1269,laharaka,8,LEXICON
su,bamb1269,su,2,LEXICON
tɐ,bamb1269,ta,2,LEXICON
tɐbɐgɐ,bamb1269,tabaga,6,LEXICON
bugurija,bamb1269,buguriya,8,LEXICON
bɐsimɐ,bamb1269,basima,6,LEXICON
bilemɐ,bamb1269,bilema,6,LEXICON
dere,bamb1269,dere,4,LEXICON
nɐpe,bamb1269,nape,4,LEXICON
sufalɐ,bamb1269,sufala,6,LEXICON
gɐ,bamb1269,ga,2,LEXICON
murɐ,bamb1269,mura,4,LEXICON
kana,bamb1269,kana,4,LEXICON
ngo,bamb1269,ngo,3,LEXICON
garãgarã,bamb1269,garagara,8,LEXICON
togo,bamb1269,togo,4,LEXICON
ne,bamb1269,ne,2,LEXICON
i,bamb1269,i,1,LEXICON
ou,bamb1269,ou,2,LEXICON
ni,bamb1269,ni,2,LEXICON
o,bamb1269,o,1,LEXICON
d͡ʒo,bamb1269,jo,2,LEXICON
mu,bamb1269,mu,2,LEXICON
t͡ʃomõ,bamb1269,Como,4,LEXICON
kalã,bamb1269,kala,4,LEXICON
filo,bamb1269,filo,4,LEXICON
d͡ʒomõnd͡ʒõ,bamb1269,jomonjo,7,LEXICON
surumõni,bamb1269,surumoni,8,LEXICON
dogo,bamb1269,dogo,4,LEXICON
fitini,bamb1269,fitini,6,LEXICON
muso,bamb1269,muso,4,LEXICON
t͡ʃa,bamb1269,Ca,2,LEXICON
mogonifi,bamb1269,mogonifi,8,LEXICON
odomõde,bamb1269,odomode,7,LEXICON
d͡ʒaga,bamb1269,jaga,4,LEXICON
kono,bamb1269,kono,4,LEXICON
wulu,bamb1269,wulu,4,LEXICON
ɲimi,bamb1269,5imi,4,LEXICON
jiri,bamb1269,yiri,4,LEXICON
kisa,bamb1269,kisa,4,LEXICON
jiribulu,bamb1269,yiribulu,8,LEXICON
furo,bamb1269,furo,4,LEXICON
niri,bamb1269,niri,4,LEXICON
dili,bamb1269,dili,4,LEXICON
gili,bamb1269,gili,4,LEXICON
foro,bamb1269,foro,4,LEXICON
ŋõmõ,bamb1269,Nomo,4,LEXICON
wolo,bamb1269,wolo,4,LEXICON
d͡ʒoli,bamb1269,joli,4,LEXICON
kolo,bamb1269,kolo,4,LEXICON
kã,bamb1269,ka,2,LEXICON
fõ,bamb1269,fo,2,LEXICON
biɲa,bamb1269,bi5a,4,LEXICON
ku,bamb1269,ku,2,LEXICON
ʃi,bamb1269,Si,2,LEXICON
kusigi,bamb1269,kusigi,6,LEXICON
kunkolo,bamb1269,kunkolo,7,LEXICON
tulo,bamb1269,tulo,4,LEXICON
ɲã,bamb1269,5a,2,LEXICON
nu,bamb1269,nu,2,LEXICON
do,bamb1269,do,2,LEXICON
ɲi,bamb1269,5i,2,LEXICON
nã,bamb1269,na,2,LEXICON
kõ,bamb1269,ko,2,LEXICON
se,bamb1269,se,2,LEXICON
kimbiri,bamb1269,kimbiri,7,LEXICON
taga,bamb1269,taga,4,LEXICON
konoboro,bamb1269,konoboro,8,LEXICON
kõ,bamb1269,ko,2,LEXICON
ʃi,bamb1269,Si,2,LEXICON
so,bamb1269,so,2,LEXICON
biɲã,bamb1269,bi5a,4,LEXICON
mi,bamb1269,mi,2,LEXICON
du,bamb1269,du,2,LEXICON
ki,bamb1269,ki,2,LEXICON
je,bamb1269,ye,2,LEXICON
mã,bamb1269,ma,2,LEXICON
do,bamb1269,do,2,LEXICON
sunogo,bamb1269,sunogo,6,LEXICON
so,bamb1269,so,2,LEXICON
foxo,bamb1269,foxo,4,LEXICON
noni,bamb1269,noni,4,LEXICON
toomo,bamb1269,toomo,5,LEXICON
no,bamb1269,no,2,LEXICON
sigi,bamb1269,sigi,4,LEXICON
di,bamb1269,di,2,LEXICON
fo,bamb1269,fo,2,LEXICON
tle,bamb1269,tle,3,LEXICON
kolo,bamb1269,kolo,4,LEXICON
dolo,bamb1269,dolo,4,LEXICON
d͡ʒi,bamb1269,ji,2,LEXICON
sõnd͡ʒi,bamb1269,sonji,5,LEXICON
kobokuru,bamb1269,kobokuru,8,LEXICON
t͡ʃãt͡ʃã,bamb1269,CaCa,4,LEXICON
kobonogo,bamb1269,kobonogo,8,LEXICON
sonfi,bamb1269,sonfi,5,LEXICON
sisi,bamb1269,sisi,4,LEXICON
tosumo,bamb1269,tosumo,6,LEXICON
bugurid͡ʒa,bamb1269,bugurija,8,LEXICON
d͡ʒeni,bamb1269,jeni,4,LEXICON
siro,bamb1269,siro,4,LEXICON
kulu,bamb1269,kulu,4,LEXICON
blemõ,bamb1269,blemo,5,LEXICON
bikanalomõ,bamb1269,bikanalomo,10,LEXICON
naramõ,bamb1269,naramo,6,LEXICON
d͡ʒamõ,bamb1269,jamo,4,LEXICON
su,bamb1269,su,2,LEXICON
fole,bamb1269,fole,4,LEXICON
kuro,bamb1269,kuro,4,LEXICON
ɲi,bamb1269,5i,2,LEXICON
kori,bamb1269,kori,4,LEXICON
d͡ʒole,bamb1269,jole,4,LEXICON
d͡ʒomu,bamb1269,jomu,4,LEXICON
ind͡ʒe,band1340,inje,4,LEXICON
ɐw,band1340,aw,2,LEXICON
wolɐl,band1340,wolal,5,LEXICON
jɐnur,band1340,yanur,5,LEXICON
subɐ,band1340,suba,4,LEXICON
ɐn,band1340,an,2,LEXICON
ol,band1340,ol,2,LEXICON
jobɐ,band1340,yoba,4,LEXICON
