file;Language;IDvocaliser;Context;SexVoc;Age;CountryBorn;FirstLang;LangNat;LangProf;LangInt;LangBas;LangFam;LangFr;LangWk;LangSoc;Inter;from;to;dF;vtl;F1;F2;F3;F4;F1r;F2r;vwl;ASJP;em;lang;Sex
ES_979533_NV_Disgust_M.wav;ES;979533;Disgust;M;22;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;773;882;1191;14.86;538;2034;2866;4150;-0.0482606957217113;0.207876849260296;ɘ;ɜ;Disgust;Spanish;M
ES_979533_NV_Disgust_M.wav;ES;979533;Disgust;M;22;Mexico;ES;1;1;0;0;ES;ES;ES;ES;AS;979;1105;1195;14.81;784;1904;2709;4306;0.156158460036267;0.093527688659506;ɜ;ɜ;Disgust;Spanish;M
ES_979564_NV_Achievement_M.wav;ES;979564;Joy;M;30;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;1529;2070;1066;16.61;739;1510;2853;3605;0.193292233465121;-0.0833947597668035;ɜ;ɜ;Joy;Spanish;M
ES_979564_NV_Pain_M.wav;ES;979564;Pain;M;30;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;554;1079;1013;17.47;733;1391;2530;3570;0.223593287265548;-0.12685093780849;a;a;Pain;Spanish;M
ES_979567_NV_Achievement_M.wav;ES;979567;Joy;M;24;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;553;1165;974;18.18;370;817;2240;3840;-0.120058189286326;-0.661047407153859;u;u;Joy;Spanish;M
ES_979567_NV_Disgust_M.wav;ES;979567;Disgust;M;24;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;555;745;886;19.97;377;1040;2398;3105;-0.0746064155606899;-0.326500456719144;ɵ;ɜ;Disgust;Spanish;M
ES_979567_NV_Pain_M.wav;ES;979567;Pain;M;24;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;1074;1261;918;19.28;719;1216;2220;3300;0.283001011227215;-0.175759068633806;a;a;Pain;Spanish;M
ES_979568_NV_Achievement_M.wav;ES;979568;Joy;M;22;Mexico;ES;1;1;0;0;ES;ES;ES;ES;AS;579;870;945;18.73;396;900;2270;3605;-0.0808573372646859;-0.547403039237923;u;u;Joy;Spanish;M
ES_979568_NV_Disgust_M.wav;ES;979568;Disgust;M;22;Mexico;ES;1;1;0;0;ES;ES;ES;ES;AS;575;646;1082;16.37;500;2157;2656;3596;-0.0376791493296348;0.494452149791956;ɪ;i;Disgust;Spanish;M
ES_979568_NV_Disgust_M.wav;ES;979568;Disgust;M;22;Mexico;ES;1;1;0;0;ES;ES;ES;ES;AS;707;792;1231;14.38;780;2274;3238;3986;0.133729252911363;0.347564514256974;ɛ;E;Disgust;Spanish;M
ES_979568_NV_Pain_M.wav;ES;979568;Pain;M;22;Mexico;ES;1;1;0;0;ES;ES;ES;ES;AS;551;644;969;18.26;835;1218;2400;3461;0.361332154435603;-0.243589743589744;a;a;Pain;Spanish;M
ES_979572_NV_Achievement_M.wav;ES;979572;Joy;M;25;Mexico;ES;1;0;0;1;ES;ES;ES;ES;AS;1106;2290;1085;16.32;624;1615;2753;3760;0.0753172059533739;-0.0109979365149059;ɜ;ɜ;Joy;Spanish;M
ES_979572_NV_Disgust_M.wav;ES;979572;Disgust;M;25;Mexico;ES;1;0;0;1;ES;ES;ES;ES;AS;527;659;864;20.5;441;1132;2230;3040;0.0107122177185871;-0.189056166763173;ə;ɜ;Disgust;Spanish;M
ES_979572_NV_Disgust_M.wav;ES;979572;Disgust;M;25;Mexico;ES;1;0;0;1;ES;ES;ES;ES;AS;726;2137;939;18.86;570;1271;2411;3284;0.107213513924821;-0.146020392634303;ə;ɜ;Disgust;Spanish;M
ES_980107_NV_Achievement_M.wav;ES;980107;Joy;M;23;Mexico;ES;1;1;0;0;ES;ES;ES;ES;AS;1282;1651;962;18.39;805;1300;2355;3420;0.336467095497279;-0.149183572488867;a;a;Joy;Spanish;M
ES_980107_NV_Disgust_M.wav;ES;980107;Disgust;M;23;Mexico;ES;1;1;0;0;ES;ES;ES;ES;AS;635;821;1025;17.26;470;1502;2604;3582;-0.0416763408404923;-0.0353146041328071;ɤ;o;Disgust;Spanish;M
ES_980191_NV_Achievement_M.wav;ES;980191;Joy;M;31;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;578;1999;1077;16.44;476;2009;2792;3538;-0.0579827102080524;0.365572973092485;ɪ;i;Joy;Spanish;M
ES_980191_NV_Disgust_M.wav;ES;980191;Disgust;M;31;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;539;824;871;20.33;394;1375;1987;3160;-0.0475474380707607;0.0789905397276753;ø;e;Disgust;Spanish;M
ES_980191_NV_Pain_M.wav;ES;980191;Pain;M;31;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;564;1420;1020;17.35;814;1488;2288;3732;0.298001960692778;-0.0412445730824892;a;a;Pain;Spanish;M
ES_980201_NV_Disgust_M.wav;ES;980201;Disgust;M;29;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;976;1172;917;19.3;465;1210;2350;3240;0.00694354315379614;-0.180856586632057;ə;ɜ;Disgust;Spanish;M
ES_980201_NV_Disgust_M.wav;ES;980201;Disgust;M;29;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;1641;1773;942;18.78;560;1400;2414;3250;0.0942395149065184;-0.014401212733704;ɜ;ɜ;Disgust;Spanish;M
ES_980201_NV_Disgust_M.wav;ES;980201;Disgust;M;29;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;2542;2873;947;18.69;370;1210;2450;3360;-0.109253205934121;-0.222152376162937;ɞ;ɜ;Disgust;Spanish;M
ES_980201_NV_Pain_M.wav;ES;980201;Pain;M;29;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;951;1275;932;18.99;816;1355;2452;3143;0.375581217106944;-0.0460630524756018;a;a;Pain;Spanish;M
ES_980307_NV_Disgust_M.wav;ES;980307;Disgust;M;29;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;662;930;1007;17.58;486;1582;2458;3538;-0.0173098751418842;0.0712258796821794;ø;e;Disgust;Spanish;M
ES_980307_NV_Pain_M.wav;ES;980307;Pain;M;29;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;572;748;1020;17.35;728;1238;2633;3604;0.21380880121396;-0.286132835298238;ʌ;o;Pain;Spanish;M
ES_980334_NV_Achievement_M.wav;ES;980334;Joy;M;27;Mexico;ES;1;0;0;1;ES;ES;ES;ES;AS;639;836;1078;16.42;910;1434;2344;4047;0.344435606813813;-0.169317955856035;a;a;Joy;Spanish;M
ES_980334_NV_Disgust_M.wav;ES;980334;Disgust;M;26;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;519;636;979;18.08;579;1357;2590;3360;0.0913910505836576;-0.113959143968871;ə;ɜ;Disgust;Spanish;M
ES_980334_NV_Disgust_M.wav;ES;980334;Disgust;M;26;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;681;821;1058;16.73;648;1558;2614;3720;0.11253150882247;-0.0272776377385668;ɜ;ɜ;Disgust;Spanish;M
ES_980334_NV_Disgust_M.wav;ES;980334;Disgust;M;26;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;807;917;1065;16.62;910;1593;2504;3788;0.354555617663499;-0.00405813303521551;a;a;Disgust;Spanish;M
ES_980334_NV_Pain_M.wav;ES;980334;Pain;M;26;Mexico;ES;1;0;1;0;ES;ES;ES;ES;AS;555;1295;871;20.31;833;1159;2130;3091;0.455979998360521;-0.169890974670055;a;a;Pain;Spanish;M
ES_981137_NV_Disgust_M.wav;ES;981137;Disgust;M;45;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;599;882;967;18.3;842;1370;2274;3473;0.37032707405311;-0.0839096301036105;a;a;Disgust;Spanish;M
ES_982993_NV_Achievement_M.wav;ES;982993;Joy;M;44;Mexico;ES;1;0;0;1;ES;ES;ES;ES;AS;772;1108;1067;16.6;527;2034;2653;3557;-0.00586029067041736;0.40717299578059;ɪ;i;Joy;Spanish;M
ES_982993_NV_Disgust_M.wav;ES;982993;Disgust;M;44;Mexico;ES;1;0;0;1;ES;ES;ES;ES;AS;552;621;1058;16.73;354;2300;2653;3416;-0.165368774054151;0.674157682699016;i;i;Disgust;Spanish;M
ES_982993_NV_Disgust_M.wav;ES;982993;Disgust;M;44;Mexico;ES;1;0;0;1;ES;ES;ES;ES;AS;728;836;998;17.73;434;1068;2590;3621;-0.0653272922379874;-0.43034458089901;ʊ;u;Disgust;Spanish;M
ES_983380_NV_Achievement_M.wav;ES;983380;Joy;M;31;Mexico;ES;1;0;0;1;ES;ES;ES;ES;PI;542;1834;1030;17.19;425;719;2584;3964;-0.0872832369942197;-0.801780346820809;o;o;Joy;Spanish;M
ES_983380_NV_Disgust_M.wav;ES;983380;Disgust;M;31;Mexico;ES;1;0;0;1;ES;ES;ES;ES;AS;571;2033;953;18.58;420;1041;2591;3360;-0.0591983607376681;-0.407441651256935;ɵ;ɜ;Disgust;Spanish;M
JP_904593_NV_Achievement_M.wav;JP;904593;Joy;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;696;1239;1117;15.84;818;1344;2968;3892;0.232006647632846;-0.297289811224273;ʌ;o;Joy;Japanese;M
JP_904593_NV_Disgust_M.wav;JP;904593;Disgust;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;1525;2867;1110;15.95;448;1275;2698;4120;-0.0962491685084651;-0.350932343411368;ɵ;ɜ;Disgust;Japanese;M
JP_904593_NV_Pain_M.wav;JP;904593;Pain;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;685;907;1140;15.53;911;1436;2920;4009;0.299089428177603;-0.240403491917631;ɐ;a;Pain;Japanese;M
JP_904593_NV_Pain_M.wav;JP;904593;Pain;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;1937;2219;1152;15.37;855;1734;2962;3930;0.242294892200839;0.00542613225292991;ɜ;ɜ;Pain;Japanese;M
JP_904600_NV_Achievement_M.wav;JP;904600;Joy;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;644;1089;1241;14.27;459;2114;3083;4271;-0.130073110356341;0.203759138794542;ø;e;Joy;Japanese;M
JP_904600_NV_Pain_M.wav;JP;904600;Pain;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;PI;526;746;1120;15.81;891;1363;2870;3956;0.295840244991706;-0.282569860916167;ʌ;o;Pain;Japanese;M
JP_904600_NV_Pain_M.wav;JP;904600;Pain;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;PI;872;947;1083;16.35;850;1510;2560;3898;0.285202129063476;-0.105111511899002;a;a;Pain;Japanese;M
JP_904600_NV_Pain_M.wav;JP;904600;Pain;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;PI;1000;1102;1192;14.84;433;1907;3110;4054;-0.13687552414041;0.0992572181622138;ø;e;Pain;Japanese;M
JP_904600_NV_Pain_M.wav;JP;904600;Pain;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;PI;1385;1575;1075;16.46;646;1352;2871;3730;0.100704053844621;-0.242798946133239;ə;ɜ;Pain;Japanese;M
JP_904603_NV_Disgust_M.wav;JP;904603;Disgust;M;22;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;594;768;970;18.24;494;1519;2365;3411;0.00911589330846789;0.0654798419748234;œ;E;Disgust;Japanese;M
JP_904603_NV_Pain_M.wav;JP;904603;Pain;M;22;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;2088;3113;1238;14.3;1007;2014;3031;4257;0.313299232736573;0.126598465473146;æ;E;Pain;Japanese;M
JP_906181_NV_Achievement_M.wav;JP;906181;Joy;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;PI;955;1333;1042;16.99;706;1636;2482;3676;0.177667062802816;0.070344638449584;ɜ;ɜ;Joy;Japanese;M
JP_906181_NV_Disgust_M.wav;JP;906181;Disgust;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;485;667;884;20.02;365;1416;2218;3062;-0.0872041360368367;0.101421762662573;ø;e;Disgust;Japanese;M
JP_906181_NV_Disgust_M.wav;JP;906181;Disgust;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;824;1073;1036;17.08;668;1648;2610;3550;0.144787644787645;0.0907335907335903;ɜ;ɜ;Disgust;Japanese;M
JP_906181_NV_Pain_M.wav;JP;906181;Pain;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;640;844;1014;17.45;841;1367;2379;3681;0.329077081964135;-0.152380058210497;a;a;Pain;Japanese;M
JP_906187_NV_Achievement_M.wav;JP;906187;Joy;M;25;Japan;JP;1;0;0;0;JP;JP;JP;JP;PI;564;661;871;20.31;292;1522;2190;2970;-0.164899721296246;0.246652822558609;ɨ;ɜ;Joy;Japanese;M
JP_906187_NV_Pain_M.wav;JP;906187;Pain;M;25;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;577;744;927;19.09;469;1322;2464;3170;0.00579021697265359;-0.0742970856335863;ɤ;o;Pain;Japanese;M
JP_906193_NV_Achievement_M.wav;JP;906193;Joy;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;536;1375;934;18.95;439;781;2694;3282;-0.0299546219344313;-0.663768928771733;u;u;Joy;Japanese;M
JP_906193_NV_Disgust_M.wav;JP;906193;Disgust;M;23;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;1810;2180;927;19.1;578;1521;2253;3217;0.123660886319846;0.141156069364162;œ;E;Disgust;Japanese;M
JP_906193_NV_Pain_M.wav;JP;906193;Pain;M;23;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;689;1393;1119;15.82;675;1533;2828;3938;0.103448275862069;-0.129501915708813;ə;ɜ;Pain;Japanese;M
JP_906912_NV_Achievement_M.wav;JP;906912;Joy;M;23;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;561;728;990;17.87;471;897;2380;3790;-0.0243796884016158;-0.594200807847663;ɔ;o;Joy;Japanese;M
JP_906912_NV_Achievement_M.wav;JP;906912;Joy;M;23;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;909;1367;1030;17.18;712;1209;2692;3640;0.190958663555073;-0.326728898542018;ʌ;o;Joy;Japanese;M
JP_906912_NV_Disgust_M.wav;JP;906912;Disgust;M;23;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;511;815;987;17.92;534;1009;2688;3496;0.0407855713355676;-0.478178574012008;ʊ;u;Disgust;Japanese;M
JP_906912_NV_Disgust_M.wav;JP;906912;Disgust;M;23;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;870;1001;949;18.65;531;790;2670;3372;0.059578471960858;-0.667482122694769;ɔ;o;Disgust;Japanese;M
JP_906912_NV_Disgust_M.wav;JP;906912;Disgust;M;23;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;1061;1210;931;19.02;583;1195;2457;3233;0.126496776174394;-0.215842800122813;ə;ɜ;Disgust;Japanese;M
JP_906912_NV_Disgust_M.wav;JP;906912;Disgust;M;23;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;1855;2174;905;19.55;587;1251;2342;3140;0.148277675519327;-0.118406521167499;ɜ;ɜ;Disgust;Japanese;M
JP_906912_NV_Pain_M.wav;JP;906912;Pain;M;23;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;617;811;1002;17.67;722;1239;2472;3612;0.220576004562412;-0.263443670840957;ä;a;Pain;Japanese;M
JP_906933_NV_Disgust_M.wav;JP;906933;Disgust;M;22;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;687;840;884;20.02;415;1342;2176;3115;-0.0305176964930238;0.0181813284490652;ø;e;Disgust;Japanese;M
JP_906933_NV_Disgust_M.wav;JP;906933;Disgust;M;22;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;890;1073;960;18.44;483;1571;2240;3416;0.00327478416195287;0.136945519499851;œ;E;Disgust;Japanese;M
JP_906933_NV_Pain_M.wav;JP;906933;Pain;M;22;Japan;JP;1;0;0;0;JP;JP;JP;JP;AS;554;814;971;18.23;533;1492;2446;3362;0.0490398057538076;0.0368994187329849;œ;E;Pain;Japanese;M
JP_906962_NV_Achievement_M.wav;JP;906962;Joy;M;22;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;1229;1363;1047;16.9;760;1847;2576;3543;0.225751443772452;0.263766995589104;æ;E;Joy;Japanese;M
JP_906962_NV_Disgust_M.wav;JP;906962;Disgust;M;22;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;987;1644;1010;17.52;600;1580;2576;3458;0.0939753924480271;0.0641352001131381;œ;E;Disgust;Japanese;M
JP_906962_NV_Disgust_M.wav;JP;906962;Disgust;M;22;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;2638;3062;965;18.35;824;1074;2519;3411;0.354138901229083;-0.386717014660151;ɑ;o;Disgust;Japanese;M
JP_906962_NV_Pain_M.wav;JP;906962;Pain;M;22;Japan;JP;1;0;0;1;JP;JP;JP;JP;AS;596;785;1043;16.98;662;1680;2667;3536;0.134953983877229;0.111363584461851;œ;E;Pain;Japanese;M
TUR_852608_NV_Achievement_M.wav;TUR;852608;Joy;M;44;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;513;1131;1021;17.34;816;1322;2562;3611;0.299458816394131;-0.204798339126175;ɐ;a;Joy;Turkish;M
TUR_852608_NV_Disgust_M.wav;TUR;852608;Disgust;M;44;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;530;1047;961;18.41;292;1613;2388;3330;-0.196292810975459;0.177670191426661;ø;e;Disgust;Turkish;M
TUR_852613_NV_Disgust_M.wav;TUR;852613;Disgust;M;26;Turkey;TUR;1;1;0;1;TUR;EN;EN;EN;AS;879;1414;1059;16.72;760;1352;2516;3867;0.217867986056449;-0.22295063533116;ɐ;a;Disgust;Turkish;M
TUR_852613_NV_Pain_M.wav;TUR;852613;Pain;M;26;Turkey;TUR;1;1;0;1;TUR;EN;EN;EN;AS;1162;1577;1067;16.58;852;1293;2420;4000;0.298197675715465;-0.288650710445897;ʌ;o;Pain;Turkish;M
TUR_852719_NV_Achievement_M.wav;TUR;852719;Joy;M;28;Turkey;TUR;1;1;0;0;TUR;EN;TUR;TUR;AS;921;1292;1083;16.34;621;1455;2660;3887;0.073293768545994;-0.15677546983185;ə;ɜ;Joy;Turkish;M
TUR_852719_NV_Disgust_M.wav;TUR;852719;Disgust;M;28;Turkey;TUR;1;1;0;0;TUR;EN;TUR;TUR;AS;523;675;1008;17.55;433;1544;2555;3501;-0.0705480907738448;0.0313481474484611;ø;e;Disgust;Turkish;M
TUR_852719_NV_Disgust_M.wav;TUR;852719;Disgust;M;28;Turkey;TUR;1;1;0;0;TUR;EN;TUR;TUR;AS;816;918;1091;16.22;638;1478;2890;3760;0.0845294707909775;-0.145870599014005;ə;ɜ;Disgust;Turkish;M
TUR_852719_NV_Disgust_M.wav;TUR;852719;Disgust;M;28;Turkey;TUR;1;1;0;0;TUR;EN;TUR;TUR;AS;2625;2838;1152;15.36;322;2293;3176;3615;-0.220497664613731;0.490369115033274;y;i;Disgust;Turkish;M
TUR_852783_NV_Achievement_M.wav;TUR;852783;Joy;M;32;Turkey;TUR;1;1;0;0;TUR;TUR;EN;EN;AS;538;769;1209;14.64;838;1656;3003;4278;0.193285007977623;-0.129976165619399;ɜ;ɜ;Joy;Turkish;M
TUR_852783_NV_Disgust_M.wav;TUR;852783;Disgust;M;32;Turkey;TUR;1;1;0;0;TUR;TUR;EN;EN;AS;619;916;913;19.39;560;1245;2384;3160;0.113538541802531;-0.135972349028303;ə;ɜ;Disgust;Turkish;M
TUR_852783_NV_Pain_M.wav;TUR;852783;Pain;M;32;Turkey;TUR;1;1;0;0;TUR;TUR;EN;EN;AS;530;668;1025;17.27;467;789;2312;4092;-0.0442632092569358;-0.730029276453367;o;o;Pain;Turkish;M
TUR_852993_NV_Disgust_M.wav;TUR;852993;Disgust;M;39;Turkey;TUR;1;1;1;0;TUR;TUR;TUR;DE;AS;596;822;1199;14.76;452;1827;2812;4337;-0.122974261201144;0.0239513822688271;ø;e;Disgust;Turkish;M
TUR_852993_NV_Disgust_M.wav;TUR;852993;Disgust;M;39;Turkey;TUR;1;1;1;0;TUR;TUR;TUR;DE;AS;857;1044;1268;13.96;400;1821;2967;4650;-0.184495192307692;-0.0636643629807693;ʉ;ɜ;Disgust;Turkish;M
TUR_852993_NV_Pain_M.wav;TUR;852993;Pain;M;39;Turkey;TUR;1;1;1;0;TUR;TUR;TUR;DE;AS;521;637;1043;16.97;380;795;2456;4107;-0.135566515961091;-0.737566789971229;u;u;Pain;Turkish;M
TUR_854046_NV_Disgust_M.wav;TUR;854046;Disgust;M;34;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;520;614;961;18.41;437;1672;2402;3274;-0.045479309576286;0.239035685099428;ɘ;ɜ;Disgust;Turkish;M
TUR_854046_NV_Disgust_M.wav;TUR;854046;Disgust;M;34;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;694;757;1033;17.14;475;1880;2582;3479;-0.0400894462630828;0.320277560053483;ɛ;E;Disgust;Turkish;M
TUR_854294_NV_Achievement_M.wav;TUR;854294;Joy;M;27;Turkey;TUR;1;1;0;1;TUR;EN;EN;EN;PI;721;1269;1102;16.06;433;2138;2751;3669;-0.107086529113104;0.440066976342227;ɪ;i;Joy;Turkish;M
TUR_854294_NV_Achievement_M.wav;TUR;854294;Joy;M;27;Turkey;TUR;1;1;0;2;TUR;EN;EN;EN;PI;1923;2198;1072;16.51;774;1313;2934;3663;0.222014925373134;-0.275186567164179;ʌ;o;Joy;Turkish;M
TUR_854294_NV_Achievement_M.wav;TUR;854294;Joy;M;27;Turkey;TUR;1;1;0;3;TUR;EN;EN;EN;PI;2317;2663;1041;17.01;849;1391;2867;3478;0.31591652746951;-0.163203899045832;a;a;Joy;Turkish;M
TUR_856079_NV_Achievement_M.wav;TUR;856079;Joy;M;24;Turkey;TUR;1;2;0;0;TUR;TUR;FR;FR;PI;655;745;1057;16.74;473;1979;2499;3642;-0.0525574900335594;0.372069190747539;ɪ;i;Joy;Turkish;M
TUR_857104_NV_Achievement_M.wav;TUR;857104;Joy;M;40;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;PI;743;1013;1022;17.32;744;1238;2822;3480;0.227916511367872;-0.288762579202385;ʌ;o;Joy;Turkish;M
TUR_857104_NV_Disgust_M.wav;TUR;857104;Disgust;M;40;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;508;947;1134;15.6;334;1812;3170;3718;-0.205578642488352;0.0972799395542121;ø;e;Disgust;Turkish;M
TUR_857104_NV_Disgust_M.wav;TUR;857104;Disgust;M;40;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;956;1054;914;19.37;435;1494;2144;3249;-0.0239708181344452;0.134914017717561;ɘ;ɜ;Disgust;Turkish;M
TUR_857104_NV_Pain_M.wav;TUR;857104;Pain;M;40;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;526;1173;1032;17.15;665;1242;2696;3641;0.144171779141104;-0.296900226025186;ä;a;Pain;Turkish;M
TUR_858717_NV_Achievement_M.wav;TUR;858717;Joy;M;29;Turkey;TUR;1;2;0;0;TUR;TUR;TUR;DE;PI;597;690;1061;16.68;576;1770;2440;3782;0.0429084380610413;0.168312387791741;œ;E;Joy;Turkish;M
TUR_858717_NV_Achievement_M.wav;TUR;858717;Joy;M;29;Turkey;TUR;1;2;0;0;TUR;TUR;TUR;DE;PI;972;1100;961;18.41;517;1428;2263;3465;0.0378613361076018;-0.0143791335364498;ɤ;o;Joy;Turkish;M
TUR_858717_NV_Disgust_M.wav;TUR;858717;Disgust;M;29;Turkey;TUR;1;2;0;0;TUR;TUR;TUR;DE;AS;633;690;1065;16.62;586;1784;2587;3692;0.0503947044748083;0.175604356285082;œ;E;Disgust;Turkish;M
TUR_858717_NV_Disgust_M.wav;TUR;858717;Disgust;M;29;Turkey;TUR;1;2;0;0;TUR;TUR;TUR;DE;AS;748;832;1047;16.9;675;1587;2560;3678;0.144581874403165;0.0154836069301074;ɜ;ɜ;Disgust;Turkish;M
TUR_858717_NV_Pain_M.wav;TUR;858717;Pain;M;29;Turkey;TUR;1;2;0;0;TUR;TUR;TUR;DE;AS;752;1121;1245;14.21;1062;1648;3282;4270;0.352751118418537;-0.17671012885711;a;a;Pain;Turkish;M
TUR_866125_NV_Disgust_M.wav;TUR;866125;Disgust;M;30;Turkey;TUR;1;1;0;1;TUR;EN;EN;EN;AS;529;2163;924;19.15;294;1351;2464;3166;-0.181990265008112;-0.0386695511087074;ʉ;ɜ;Disgust;Turkish;M
TUR_879434_NV_Achievement_M.wav;TUR;879434;Joy;M;51;Turkey;TUR;1;0;0;0;TUR;TUR;TUR;TUR;PI;510;624;1007;17.58;494;1732;2508;3438;-0.0094571590694156;0.219878948363911;ɛ;E;Joy;Turkish;M
TUR_879434_NV_Achievement_M.wav;TUR;879434;Joy;M;51;Turkey;TUR;1;0;0;0;TUR;TUR;TUR;TUR;PI;648;779;1032;17.15;468;1921;2546;3482;-0.0464174454828661;0.361820699203877;ɪ;i;Joy;Turkish;M
TUR_879434_NV_Achievement_M.wav;TUR;879434;Joy;M;51;Turkey;TUR;1;0;0;0;TUR;TUR;TUR;TUR;PI;888;1037;906;19.55;392;993;2455;3198;-0.0671013883045857;-0.403397139251157;ɵ;ɜ;Joy;Turkish;M
TUR_879434_NV_Achievement_M.wav;TUR;879434;Joy;M;51;Turkey;TUR;1;0;0;0;TUR;TUR;TUR;TUR;PI;1219;1419;906;19.53;321;730;2450;3330;-0.145872186178456;-0.694662604081847;u;u;Joy;Turkish;M
TUR_879434_NV_Disgust_M.wav;TUR;879434;Disgust;M;51;Turkey;TUR;1;0;0;0;TUR;TUR;TUR;TUR;AS;522;776;946;18.72;450;1380;2456;3264;-0.0241452238279874;-0.0407120197391613;ɤ;o;Disgust;Turkish;M
TUR_879434_NV_Pain_M.wav;TUR;879434;Pain;M;51;Turkey;TUR;1;0;0;0;TUR;TUR;TUR;TUR;AS;518;624;937;18.89;574;952;2612;3266;0.112624517178288;-0.483939825167717;ɑ;o;Pain;Turkish;M
TUR_879443_NV_Pain_M.wav;TUR;879443;Pain;M;20;Turkey;TUR;1;1;0;0;TUR;TUR;TUR;EN;AS;530;1021;1100;16.1;425;796;3030;4031;-0.113469034213946;-0.776050238198354;o;o;Pain;Turkish;M
TUR_879443_NV_Pain_M.wav;TUR;879443;Pain;M;20;Turkey;TUR;1;1;0;0;TUR;TUR;TUR;EN;AS;2934;3442;1121;15.79;786;1310;2949;3944;0.201353332341881;-0.331077779430198;ʌ;o;Pain;Turkish;M
TUR_880390_NV_Achievement_M.wav;TUR;880390;Joy;M;40;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;626;999;1137;15.57;882;1696;2662;4068;0.275693106625345;-0.00841779043471006;ɜ;ɜ;Joy;Turkish;M
TUR_880390_NV_Achievement_M.wav;TUR;880390;Joy;M;40;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;1081;1559;910;19.45;992;1561;2132;3126;0.590195462752178;0.215519271528377;æ;E;Joy;Turkish;M
TUR_880390_NV_Disgust_M.wav;TUR;880390;Disgust;M;40;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;536;659;984;17.99;438;1476;2529;3401;-0.0547703180212014;0.000363037901156683;ɤ;o;Disgust;Turkish;M
TUR_880390_NV_Disgust_M.wav;TUR;880390;Disgust;M;40;Turkey;TUR;1;1;0;0;TUR;EN;EN;EN;AS;801;985;947;18.7;614;1691;2468;3105;0.148558925607364;0.286177757658066;æ;E;Disgust;Turkish;M
