FORM,GLOTTOCODE,SoundClasses,SegmentCount,EMOTION
kôkomena,diri1252,kokomena,8,LEXICON
ʝamwa,diri1252,Zamwa,5,LEXICON
ɲoβa,diri1252,5oba,4,LEXICON
ʝuβa,diri1252,Zuba,4,LEXICON
mina,diri1252,mina,4,LEXICON
ɣána,diri1252,xana,4,LEXICON
tuka,diri1252,tuka,4,LEXICON
ʝuʝwa,diri1252,ZuZwa,5,LEXICON
kwera,diri1252,kwera,5,LEXICON
wánd͡ʒa,diri1252,wanja,5,LEXICON
buta,diri1252,buta,4,LEXICON
ʃîra,diri1252,Sira,4,LEXICON
βoroka,diri1252,boroka,6,LEXICON
mákera,diri1252,makera,6,LEXICON
nt͡ʃôdi,diri1252,nCodi,5,LEXICON
kumi,diri1252,kumi,4,LEXICON
ʃwa,diri1252,Swa,3,LEXICON
toni,diri1252,toni,4,LEXICON
dwi,diri1252,dwi,3,LEXICON
tuŋgi,diri1252,tuNgi,5,LEXICON
nôta,diri1252,nota,4,LEXICON
miɣa,diri1252,mixa,4,LEXICON
tátu,diri1252,tatu,4,LEXICON
ɣuɣámbwa,diri1252,xuxambwa,8,LEXICON
kupa,diri1252,kupa,4,LEXICON
tátura,diri1252,tatura,6,LEXICON
námut͡ʃi,diri1252,namuCi,6,LEXICON
ʝôna,diri1252,Zona,4,LEXICON
raka,diri1252,raka,4,LEXICON
ʝeɣo,diri1252,Zexo,4,LEXICON
ǀuru,diri1252,!uru,4,LEXICON
tôndo,diri1252,tondo,5,LEXICON
konakona,diri1252,konakona,8,LEXICON
paŋge,diri1252,paNge,5,LEXICON
βiri,diri1252,biri,4,LEXICON
βiʃu,diri1252,biSu,4,LEXICON
kuwîru,diri1252,kuwiru,6,LEXICON
ʃuʃa,diri1252,SuSa,4,LEXICON
ʃu,diri1252,Su,2,LEXICON
tikámo,diri1252,tikamo,6,LEXICON
tipa,diri1252,tipa,4,LEXICON
doropa,diri1252,doropa,6,LEXICON
ʝwi,diri1252,Zwi,3,LEXICON
ruka,diri1252,ruka,4,LEXICON
ita,diri1252,ita,3,LEXICON
mema,diri1252,mema,4,LEXICON
atwe,diri1252,atwe,4,LEXICON
dwata,diri1252,dwata,5,LEXICON
ni,diri1252,ni,2,LEXICON
kenu,diri1252,kenu,4,LEXICON
are,diri1252,are,3,LEXICON
kamali,diri1252,kamali,6,LEXICON
pepo,diri1252,pepo,4,LEXICON
βaβa,diri1252,baba,4,LEXICON
ponona,diri1252,ponona,6,LEXICON
ʝôna,diri1252,Zona,4,LEXICON
oβe,diri1252,obe,3,LEXICON
anwe,diri1252,anwe,4,LEXICON
ɣund͡ʒu,diri1252,xunju,5,LEXICON
kanka,nyan1301,kanka,5,LEXICON
kin,nyan1301,kin,3,LEXICON
wir,nyan1301,wir,3,LEXICON
pa,nyan1301,pa,2,LEXICON
luku,nyan1301,luku,4,LEXICON
piŋa,nyan1301,piNa,4,LEXICON
ŋalkuɲ,nyan1301,Nalku5,6,LEXICON
cuɳpa,nyan1301,Tunpa,5,LEXICON
ŋa,nyan1301,Na,2,LEXICON
piɳtil,nyan1301,pintil,6,LEXICON
kuɭu,nyan1301,kuLu,4,LEXICON
ŋaɭu,nyan1301,NaLu,4,LEXICON
kaniɲ,nyan1301,kani5,5,LEXICON
wiʈu,nyan1301,witu,4,LEXICON
kaparku,nyan1301,kaparku,7,LEXICON
paci,nyan1301,paTi,4,LEXICON
warukuɭa,nyan1301,warukuLa,8,LEXICON
piciri,nyan1301,piTiri,6,LEXICON
pujupini,nyan1301,puyupini,8,LEXICON
waraji,nyan1301,warayi,6,LEXICON
ɲimil,nyan1301,5imil,5,LEXICON
kuɲca,nyan1301,ku5Ta,5,LEXICON
paɹalji,nyan1301,paralyi,7,LEXICON
ŋama,nyan1301,Nama,4,LEXICON
ŋaɲcuɳa,nyan1301,Na5Tuna,7,LEXICON
kampana,nyan1301,kampana,7,LEXICON
capaljpini,nyan1301,Tapalypini,10,LEXICON
paʈaɲ,nyan1301,pata5,5,LEXICON
kaɳtiɲaku,nyan1301,kanti5aku,9,LEXICON
mucuŋu,nyan1301,muTuNu,6,LEXICON
wari,nyan1301,wari,4,LEXICON
kuʈaliji,nyan1301,kutaliyi,8,LEXICON
kampaɳa,nyan1301,kampana,7,LEXICON
jica,nyan1301,yiTa,4,LEXICON
ŋaŋkuɭa,nyan1301,NaNkuLa,7,LEXICON
wirkala,nyan1301,wirkala,7,LEXICON
canca,nyan1301,TanTa,5,LEXICON
maɭkari,nyan1301,maLkari,7,LEXICON
kaɭa,nyan1301,kaLa,4,LEXICON
waɳu,nyan1301,wanu,4,LEXICON
waʈaci,nyan1301,wataTi,6,LEXICON
lanta,nyan1301,lanta,5,LEXICON
jukuru,nyan1301,yukuru,6,LEXICON
pitaɲjana,nyan1301,pita5yana,9,LEXICON
miɲpila,nyan1301,mi5pila,7,LEXICON
lalka,nyan1301,lalka,5,LEXICON
nuʈa,nyan1301,nuta,4,LEXICON
kuɭuɭu,nyan1301,kuLuLu,6,LEXICON
kuɭka,nyan1301,kuLka,5,LEXICON
waraɳ,nyan1301,waran,5,LEXICON
ŋanaɲa,nyan1301,Nana5a,6,LEXICON
mica,nyan1301,miTa,4,LEXICON
ciʈamara,nyan1301,Titamara,8,LEXICON
puʈa,nyan1301,puta,4,LEXICON
puŋka,nyan1301,puNka,5,LEXICON
kaca,nyan1301,kaTa,4,LEXICON
cinci,nyan1301,TinTi,5,LEXICON
capaʈu,nyan1301,Tapatu,6,LEXICON
wiɳti,nyan1301,winti,5,LEXICON
wiru,nyan1301,wiru,4,LEXICON
wika,nyan1301,wika,4,LEXICON
kapi,nyan1301,kapi,4,LEXICON
warkiɳi,nyan1301,warkini,7,LEXICON
pupu,nyan1301,pupu,4,LEXICON
waraji,nyan1301,warayi,6,LEXICON
capur,nyan1301,Tapur,5,LEXICON
cina,nyan1301,Tina,4,LEXICON
kaljawaɹi,nyan1301,kalyawari,9,LEXICON
ŋaljpa,nyan1301,Nalypa,6,LEXICON
warapa,nyan1301,warapa,6,LEXICON
walcunu,nyan1301,walTunu,7,LEXICON
mampu,nyan1301,mampu,5,LEXICON
paɹiri,nyan1301,pariri,6,LEXICON
paliɲ,nyan1301,pali5,5,LEXICON
cintuʈu,nyan1301,Tintutu,7,LEXICON
pinakara,nyan1301,pinakara,8,LEXICON
puʈulj,nyan1301,putuly,6,LEXICON
wilana,nyan1301,wilana,6,LEXICON
walini,nyan1301,walini,6,LEXICON
maja,nyan1301,maya,4,LEXICON
wajiʈi,nyan1301,wayiti,6,LEXICON
ŋacu,nyan1301,NaTu,4,LEXICON
kaniɲkaʈi,nyan1301,kani5kati,9,LEXICON
caru,nyan1301,Taru,4,LEXICON
mirimiri,nyan1301,mirimiri,8,LEXICON
maŋkuɹu,nyan1301,maNkuru,7,LEXICON
panipuŋkaɲa,nyan1301,panipuNka5a,11,LEXICON
miɹanu,nyan1301,miranu,6,LEXICON
caɹamara,nyan1301,Taramara,8,LEXICON
cukamana,nyan1301,Tukamana,8,LEXICON
parka,nyan1301,parka,5,LEXICON
campukaʈi,nyan1301,Tampukati,9,LEXICON
cina,nyan1301,Tina,4,LEXICON
kaʈakara,nyan1301,katakara,8,LEXICON
marcimarci,nyan1301,marTimarTi,10,LEXICON
wanka,nyan1301,wanka,5,LEXICON
ɹaljuɹalju,nyan1301,ralyuralyu,10,LEXICON
makanu,nyan1301,makanu,6,LEXICON
paɭu,nyan1301,paLu,4,LEXICON
ɹaljuɹalju,nyan1301,ralyuralyu,10,LEXICON
marŋu,nyan1301,marNu,5,LEXICON
kuwi,nyan1301,kuwi,4,LEXICON
mucuŋu,nyan1301,muTuNu,6,LEXICON
kuɲaji,nyan1301,ku5ayi,6,LEXICON
pipi,nyan1301,pipi,4,LEXICON
cawa,nyan1301,Tawa,4,LEXICON
jini,nyan1301,yini,4,LEXICON
ŋalji,nyan1301,Nalyi,5,LEXICON
waŋka,nyan1301,waNka,5,LEXICON
ŋalji,nyan1301,Nalyi,5,LEXICON
kuwarica,nyan1301,kuwariTa,8,LEXICON
jutakata,nyan1301,yutakata,8,LEXICON
munu,nyan1301,munu,4,LEXICON
milja,nyan1301,milya,5,LEXICON
jaɲci,nyan1301,ya5Ti,5,LEXICON
waɹaca,nyan1301,waraTa,6,LEXICON
kuʈaɳa,nyan1301,kutana,6,LEXICON
jacuŋu,nyan1301,yaTuNu,6,LEXICON
marŋu,nyan1301,marNu,5,LEXICON
wilalapaɹiricu,nyan1301,wilalapaririTu,14,LEXICON
ŋapa,nyan1301,Napa,4,LEXICON
micimici,nyan1301,miTimiTi,8,LEXICON
ciɹumpu,nyan1301,Tirumpu,7,LEXICON
ɹutu,nyan1301,rutu,4,LEXICON
kaɭka,nyan1301,kaLka,5,LEXICON
mirilji,nyan1301,mirilyi,7,LEXICON
puka,nyan1301,puka,4,LEXICON
cuŋka,nyan1301,TuNka,5,LEXICON
muwar,nyan1301,muwar,5,LEXICON
wiɹir,nyan1301,wirir,5,LEXICON
parcala,nyan1301,parTala,7,LEXICON
jiɹi,nyan1301,yiri,4,LEXICON
ɹuwi,nyan1301,ruwi,4,LEXICON
muɭku,nyan1301,muLku,5,LEXICON
liɳpi,nyan1301,linpi,5,LEXICON
kuɳtaɲ,nyan1301,kunta5,6,LEXICON
kacala,nyan1301,kaTala,6,LEXICON
kaɳu,nyan1301,kanu,4,LEXICON
paɭpar,nyan1301,paLpar,6,LEXICON
kaʈakara,nyan1301,katakara,8,LEXICON
wupaʈu,nyan1301,wupatu,6,LEXICON
cuŋan,nyan1301,TuNan,5,LEXICON
curu,nyan1301,Turu,4,LEXICON
paɳtila,nyan1301,pantila,7,LEXICON
jantana,nyan1301,yantana,7,LEXICON
walpara,nyan1301,walpara,7,LEXICON
waŋkaru,nyan1301,waNkaru,7,LEXICON
caŋa,nyan1301,TaNa,4,LEXICON
jilju,nyan1301,yilyu,5,LEXICON
cuɲiɳi,nyan1301,Tu5ini,6,LEXICON
waɹarkariɲi,nyan1301,wararkari5i,11,LEXICON
panikata,nyan1301,panikata,8,LEXICON
muŋka,nyan1301,muNka,5,LEXICON
waɳku,nyan1301,wanku,5,LEXICON
ŋumaɳa,nyan1301,Numana,6,LEXICON
cirmiɭ,nyan1301,TirmiL,6,LEXICON
ɹapuɹapu,nyan1301,rapurapu,8,LEXICON
ɲimuɭcara,nyan1301,5imuLTara,9,LEXICON
wipu,nyan1301,wipu,4,LEXICON
pala,nyan1301,pala,4,LEXICON
cana,nyan1301,Tana,4,LEXICON
wiɲa,nyan1301,wi5a,4,LEXICON
wililiɲ,nyan1301,wilili5,7,LEXICON
kuɭkaɹimana,nyan1301,kuLkarimana,11,LEXICON
waŋka,nyan1301,waNka,5,LEXICON
ɲuntuwaɹaca,nyan1301,5untuwaraTa,11,LEXICON
wirpamaʈa,nyan1301,wirpamata,9,LEXICON
ŋalji,nyan1301,Nalyi,5,LEXICON
paɳpili,nyan1301,panpili,7,LEXICON
katuɹaɲ,nyan1301,katura5,7,LEXICON
karpiɳi,nyan1301,karpini,7,LEXICON
caɭiɲ,nyan1301,TaLi5,5,LEXICON
ɹira,nyan1301,rira,4,LEXICON
pijanapinti,nyan1301,piyanapinti,11,LEXICON
kucara,nyan1301,kuTara,6,LEXICON
kaɹupini,nyan1301,karupini,8,LEXICON
maʈi,nyan1301,mati,4,LEXICON
wanajiʈi,nyan1301,wanayiti,8,LEXICON
ŋali,nyan1301,Nali,4,LEXICON
ŋaɲcuru,nyan1301,Na5Turu,7,LEXICON
wiɳa,nyan1301,wina,4,LEXICON
ŋani,nyan1301,Nani,4,LEXICON
ɲaŋa,nyan1301,5aNa,4,LEXICON
waɲcaɳi,nyan1301,wa5Tani,7,LEXICON
miʈamiʈa,nyan1301,mitamita,8,LEXICON
ŋanuʈu,nyan1301,Nanutu,6,LEXICON
ɲuɳimanagulu,nyan1301,5unimanagulu,12,LEXICON
waŋal,nyan1301,waNal,5,LEXICON
wiru,nyan1301,wiru,4,LEXICON
kapaɹa,nyan1301,kapara,6,LEXICON
miʈawa,nyan1301,mitawa,6,LEXICON
warkam,nyan1301,warkam,6,LEXICON
ŋaɭa,nyan1301,NaLa,4,LEXICON
cuŋkarcuŋkar,nyan1301,TuNkarTuNkar,12,LEXICON
ɲura,nyan1301,5ura,4,LEXICON
wurku,nyan1301,wurku,5,LEXICON
piriɳ,nyan1301,pirin,5,LEXICON
canicani,nyan1301,TaniTani,8,LEXICON
ŋirŋir,nyan1301,NirNir,6,LEXICON
ŋaɳŋaɲ,nyan1301,NanNa5,6,LEXICON
ŋaɳka,nyan1301,Nanka,5,LEXICON
juɭku,nyan1301,yuLku,5,LEXICON
milpiɲ,nyan1301,milpi5,6,LEXICON
ŋanku,nyan1301,Nanku,5,LEXICON
ɲiti,nyan1301,5iti,4,LEXICON
tuɭpu,nyan1301,tuLpu,5,LEXICON
ɹamiɲ,nyan1301,rami5,5,LEXICON
ŋamamaljciniri,nyan1301,NamamalyTiniri,14,LEXICON
ɲiruɭ,nyan1301,5iruL,5,LEXICON
pintikiri,nyan1301,pintikiri,9,LEXICON
kumpu,nyan1301,kumpu,5,LEXICON
wiɭu,nyan1301,wiLu,4,LEXICON
kalpaʈi,nyan1301,kalpati,7,LEXICON
muʈiŋi,nyan1301,mutiNi,6,LEXICON
maŋu,nyan1301,maNu,4,LEXICON
piɲpiɲ,nyan1301,pi5pi5,6,LEXICON
muʈa,nyan1301,muta,4,LEXICON
kawu,nyan1301,kawu,4,LEXICON
puljku,nyan1301,pulyku,6,LEXICON
piɭpu,nyan1301,piLpu,5,LEXICON
murukuru,nyan1301,murukuru,8,LEXICON
ɹaɲci,nyan1301,ra5Ti,5,LEXICON
paʈaŋura,nyan1301,pataNura,8,LEXICON
mamaci,nyan1301,mamaTi,6,LEXICON
marka,nyan1301,marka,5,LEXICON
kaŋkuci,nyan1301,kaNkuTi,7,LEXICON
markaʈu,nyan1301,markatu,7,LEXICON
kaɭici,nyan1301,kaLiTi,6,LEXICON
kapaɭici,nyan1301,kapaLiTi,8,LEXICON
camuci,nyan1301,TamuTi,6,LEXICON
kami,nyan1301,kami,4,LEXICON
ŋura,nyan1301,Nura,4,LEXICON
piti,nyan1301,piti,4,LEXICON
karpiɳa,nyan1301,karpina,7,LEXICON
puɭku,nyan1301,puLku,5,LEXICON
maji,nyan1301,mayi,4,LEXICON
minti,nyan1301,minti,5,LEXICON
ɹapar,nyan1301,rapar,5,LEXICON
kupilja,nyan1301,kupilya,7,LEXICON
muri,nyan1301,muri,4,LEXICON
picu,nyan1301,piTu,4,LEXICON
kuɹuwari,nyan1301,kuruwari,8,LEXICON
wulku,nyan1301,wulku,5,LEXICON
nijamari,nyan1301,niyamari,8,LEXICON
cuɳti,nyan1301,Tunti,5,LEXICON
nijamari,nyan1301,niyamari,8,LEXICON
maŋaɲa,nyan1301,maNa5a,6,LEXICON
partcaʈa,nyan1301,partTata,8,LEXICON
cilku,nyan1301,Tilku,5,LEXICON
wajaʈi,nyan1301,wayati,6,LEXICON
luŋkuʈa,nyan1301,luNkuta,7,LEXICON
kalaja,nyan1301,kalaya,6,LEXICON
pilari,nyan1301,pilari,6,LEXICON
wakura,nyan1301,wakura,6,LEXICON
karuwalkaɳ,nyan1301,karuwalkan,10,LEXICON
ciɳtirciɳtir,nyan1301,TintirTintir,12,LEXICON
ŋakaljalja,nyan1301,Nakalyalya,10,LEXICON
ciljuru,nyan1301,Tilyuru,7,LEXICON
wacapi,nyan1301,waTapi,6,LEXICON
wiɹu,nyan1301,wiru,4,LEXICON
minipaɹi,nyan1301,minipari,8,LEXICON
laljpa,nyan1301,lalypa,6,LEXICON
ɲampa,nyan1301,5ampa,5,LEXICON
cakaʈa,nyan1301,Takata,6,LEXICON
puɲcan,nyan1301,pu5Tan,6,LEXICON
ŋawu,nyan1301,Nawu,4,LEXICON
cula,nyan1301,Tula,4,LEXICON
canpar,nyan1301,Tanpar,6,LEXICON
winu,nyan1301,winu,4,LEXICON
pita,nyan1301,pita,4,LEXICON
caruru,nyan1301,Taruru,6,LEXICON
ŋaɭuŋu,nyan1301,NaLuNu,6,LEXICON
wuɭka,nyan1301,wuLka,5,LEXICON
kuli,nyan1301,kuli,4,LEXICON
curkapini,nyan1301,Turkapini,9,LEXICON
purcapini,nyan1301,purTapini,9,LEXICON
warkiɳi,nyan1301,warkini,7,LEXICON
muɲini,nyan1301,mu5ini,6,LEXICON
muwarpini,nyan1301,muwarpini,9,LEXICON
kajimana,nyan1301,kayimana,8,LEXICON
kakunulu,nyan1301,kakunulu,8,LEXICON
muɲcana,nyan1301,mu5Tana,7,LEXICON
wiɲcarpini,nyan1301,wi5Tarpini,10,LEXICON
ŋuntucini,nyan1301,NuntuTini,9,LEXICON
jiŋiɲi,nyan1301,yiNi5i,6,LEXICON
jaliɲci,nyan1301,yali5Ti,7,LEXICON
kuɹila,nyan1301,kurila,6,LEXICON
kakara,nyan1301,kakara,6,LEXICON
kaɹa,nyan1301,kara,4,LEXICON
kuwari,nyan1301,kuwari,6,LEXICON
karpawaɹiɲca,nyan1301,karpawari5Ta,12,LEXICON
maɳtuŋa,nyan1301,mantuNa,7,LEXICON
maɭalpara,nyan1301,maLalpara,9,LEXICON
capirmana,nyan1301,Tapirmana,9,LEXICON
pulaɲ,nyan1301,pula5,5,LEXICON
cinaʈu,nyan1301,Tinatu,6,LEXICON
pupuka,nyan1301,pupuka,6,LEXICON
kurkur,nyan1301,kurkur,6,LEXICON
kapalipali,nyan1301,kapalipali,10,LEXICON
pucamu,nyan1301,puTamu,6,LEXICON
kakaci,nyan1301,kakaTi,6,LEXICON
miʈara,nyan1301,mitara,6,LEXICON
paɳan,nyan1301,panan,5,LEXICON
parpa,nyan1301,parpa,5,LEXICON
kunari,nyan1301,kunari,6,LEXICON
tcaʈi,nyan1301,tTati,5,LEXICON
jarapa,nyan1301,yarapa,6,LEXICON
kuʈan,nyan1301,kutan,5,LEXICON
ŋarici,nyan1301,NariTi,6,LEXICON
kucuɭ,nyan1301,kuTuL,5,LEXICON
carulj,nyan1301,Taruly,6,LEXICON
ŋalaji,nyan1301,Nalayi,6,LEXICON
buɭɖabuɭɖa,darl1243,buLdabuLda,10,LEXICON
gudaguda,darl1243,gudaguda,8,LEXICON
ŋa,darl1243,Na,2,LEXICON
giɭi,darl1243,giLi,4,LEXICON
biːbuɹu,darl1243,biburu,6,LEXICON
ɖiginca,darl1243,diginTa,7,LEXICON
balba,darl1243,balba,5,LEXICON
ka,darl1243,ka,2,LEXICON
ɖaɳa,darl1243,dana,4,LEXICON
boːlagalːi,darl1243,bolagali,8,LEXICON
gundu,darl1243,gundu,5,LEXICON
miŋgada,darl1243,miNgada,7,LEXICON
weʈoː,darl1243,weto,4,LEXICON
biŋgu,darl1243,biNgu,5,LEXICON
d̪aca,darl1243,daTa,4,LEXICON
gugiɹiga,darl1243,gugiriga,8,LEXICON
gandaɹ,darl1243,gandar,6,LEXICON
waɖa,darl1243,wada,4,LEXICON
buɭaɹa,darl1243,buLara,6,LEXICON
t̪akat̪aka,darl1243,takataka,8,LEXICON
bina,darl1243,bina,4,LEXICON
gaːɖiɹi,darl1243,gadiri,6,LEXICON
ŋamo,darl1243,Namo,4,LEXICON
ɖawi,darl1243,dawi,4,LEXICON
ɖuːba,darl1243,duba,4,LEXICON
manda,darl1243,manda,5,LEXICON
mobo,darl1243,mobo,4,LEXICON
biɳa,darl1243,bina,4,LEXICON
ɖuːɹu,darl1243,duru,4,LEXICON
bundiɲelːa,darl1243,bundi5ela,9,LEXICON
baɹiba,darl1243,bariba,6,LEXICON
ŋuːwa,darl1243,Nuwa,4,LEXICON
maɹi,darl1243,mari,4,LEXICON
jalpa,darl1243,yalpa,5,LEXICON
janma,darl1243,yanma,5,LEXICON
waga,darl1243,waga,4,LEXICON
jugu,darl1243,yugu,4,LEXICON
bugala,darl1243,bugala,6,LEXICON
t̪ampa,darl1243,tampa,5,LEXICON
gaɳga,darl1243,ganga,5,LEXICON
kudilː,darl1243,kudil,5,LEXICON
ŋaːmuɹu,darl1243,Namuru,6,LEXICON
gali,darl1243,gali,4,LEXICON
guɳa,darl1243,guna,4,LEXICON
toːncelːa,darl1243,tonTela,7,LEXICON
ɖaɭa,darl1243,daLa,4,LEXICON
puːɹa,darl1243,pura,4,LEXICON
juɹi,darl1243,yuri,4,LEXICON
n̪aʈi,darl1243,4ati,4,LEXICON
kaɹi,darl1243,kari,4,LEXICON
baɖi,darl1243,badi,4,LEXICON
meigi,darl1243,meigi,5,LEXICON
guna,darl1243,guna,4,LEXICON
jaːga,darl1243,yaga,4,LEXICON
baɹidciɹi,darl1243,baridTiri,9,LEXICON
muɳi,darl1243,muni,4,LEXICON
kombit̪a,darl1243,kombita,7,LEXICON
ŋuːjala,darl1243,Nuyala,6,LEXICON
bulgi,darl1243,bulgi,5,LEXICON
guniga,darl1243,guniga,6,LEXICON
paɳtu,darl1243,pantu,5,LEXICON
wamba,darl1243,wamba,5,LEXICON
buɳi,darl1243,buni,4,LEXICON
wiŋaɹ,darl1243,wiNar,5,LEXICON
ŋaninca,darl1243,NaninTa,7,LEXICON
tinːa,darl1243,tina,4,LEXICON
man̪u,darl1243,ma4u,4,LEXICON
kuŋala,darl1243,kuNala,6,LEXICON
molo,darl1243,molo,4,LEXICON
gilaba,darl1243,gilaba,6,LEXICON
t̪eʈeboːlka,darl1243,tetebolka,9,LEXICON
maɹa,darl1243,mara,4,LEXICON
t̪u,darl1243,tu,2,LEXICON
daɖu,darl1243,dadu,4,LEXICON
baːɹi,darl1243,bari,4,LEXICON
ɖaguli,darl1243,daguli,6,LEXICON
buɭga,darl1243,buLga,5,LEXICON
buldabulda,darl1243,buldabulda,10,LEXICON
ŋaɹgaŋaɹga,darl1243,NargaNarga,10,LEXICON
gundci,darl1243,gundTi,6,LEXICON
ŋadu,darl1243,Nadu,4,LEXICON
ka,darl1243,ka,2,LEXICON
koːnawoːn,darl1243,konawon,7,LEXICON
muːgi,darl1243,mugi,4,LEXICON
dalda,darl1243,dalda,5,LEXICON
bugama,darl1243,bugama,6,LEXICON
juɹi,darl1243,yuri,4,LEXICON
ɖildagaɹa,darl1243,dildagara,9,LEXICON
giːnda,darl1243,ginda,5,LEXICON
baga,darl1243,baga,4,LEXICON
jaŋgudca,darl1243,yaNgudTa,8,LEXICON
gaɹaga,darl1243,garaga,6,LEXICON
ŋima,darl1243,Nima,4,LEXICON
bindi,darl1243,bindi,5,LEXICON
buɹinca,darl1243,burinTa,7,LEXICON
ɖaŋgunca,darl1243,daNgunTa,8,LEXICON
baːluɹu,darl1243,baluru,6,LEXICON
ɖiɹginca,darl1243,dirginTa,8,LEXICON
ɖalga,darl1243,dalga,5,LEXICON
maɭi,darl1243,maLi,4,LEXICON
maːnpa,darl1243,manpa,5,LEXICON
baidcuga,darl1243,baidTuga,8,LEXICON
gundi,darl1243,gundi,5,LEXICON
umːaka,darl1243,umaka,5,LEXICON
jelka,darl1243,yelka,5,LEXICON
migi,darl1243,migi,4,LEXICON
buːmba,darl1243,bumba,5,LEXICON
ɖalcba,darl1243,dalTba,6,LEXICON
paɳpa,darl1243,panpa,5,LEXICON
maɖaɹa,darl1243,madara,6,LEXICON
kailka,darl1243,kailka,6,LEXICON
ŋaːɖa,darl1243,Nada,4,LEXICON
mindol,darl1243,mindol,6,LEXICON
widu,darl1243,widu,4,LEXICON
nica,darl1243,niTa,4,LEXICON
bijaɹa,darl1243,biyara,6,LEXICON
gaːɹu,darl1243,garu,4,LEXICON
mali,darl1243,mali,4,LEXICON
paʈi,darl1243,pati,4,LEXICON
nina,darl1243,nina,4,LEXICON
ŋalgina,darl1243,Nalgina,7,LEXICON
ɳuɹani,darl1243,nurani,6,LEXICON
jaɳga,darl1243,yanga,5,LEXICON
baɭgaɹa,darl1243,baLgara,7,LEXICON
kalpalka,darl1243,kalpalka,8,LEXICON
puka,darl1243,puka,4,LEXICON
ɖiɹi,darl1243,diri,4,LEXICON
gulba,darl1243,gulba,5,LEXICON
maɹamaɹa,darl1243,maramara,8,LEXICON
pomːi,darl1243,pomi,4,LEXICON
budcala,darl1243,budTala,7,LEXICON
jaɳi,darl1243,yani,4,LEXICON
gaɹɖa,darl1243,garda,5,LEXICON
baɭɖawaŋga,darl1243,baLdawaNga,10,LEXICON
naɳgulːa,darl1243,nangula,7,LEXICON
balda,darl1243,balda,5,LEXICON
galgaɹa,darl1243,galgara,7,LEXICON
imːeɹkulːa,darl1243,imerkula,8,LEXICON
kuʈaloːko,darl1243,kutaloko,8,LEXICON
bundu,darl1243,bundu,5,LEXICON
mulkeɹi,darl1243,mulkeri,7,LEXICON
buːnda,darl1243,bunda,5,LEXICON
kaɹkoːɹo,darl1243,karkoro,7,LEXICON
jaɹumpa,darl1243,yarumpa,7,LEXICON
maɹamaɹaːka,darl1243,maramaraka,10,LEXICON
t̪upa,darl1243,tupa,4,LEXICON
ɖaɭaɖaɭa,darl1243,daLadaLa,8,LEXICON
ɖuɹa,darl1243,dura,4,LEXICON
panta,darl1243,panta,5,LEXICON
d̪aːri,darl1243,dari,4,LEXICON
poːlia,darl1243,polia,5,LEXICON
gaɳma,darl1243,ganma,5,LEXICON
jaɹa,darl1243,yara,4,LEXICON
gaɳu,darl1243,ganu,4,LEXICON
ɖundila,darl1243,dundila,7,LEXICON
gaŋaɹa,darl1243,gaNara,6,LEXICON
bulbula,darl1243,bulbula,7,LEXICON
iːga,darl1243,iga,3,LEXICON
gundaɹa,darl1243,gundara,7,LEXICON
juna,darl1243,yuna,4,LEXICON
ika,darl1243,ika,3,LEXICON
ɖundcu,darl1243,dundTu,6,LEXICON
ɳindandca,darl1243,nindandTa,9,LEXICON
juːɹi,darl1243,yuri,4,LEXICON
iɖu,darl1243,idu,3,LEXICON
imba,darl1243,imba,4,LEXICON
boːlanica,darl1243,bolaniTa,8,LEXICON
baɳba,darl1243,banba,5,LEXICON
ŋaːda,darl1243,Nada,4,LEXICON
bɹinda,darl1243,brinda,6,LEXICON
muni,darl1243,muni,4,LEXICON
t̪eɭunːia,darl1243,teLunia,7,LEXICON
undi,darl1243,undi,4,LEXICON
ɖambaɖamba,darl1243,dambadamba,10,LEXICON
baɹgol,darl1243,bargol,6,LEXICON
maɳda,darl1243,manda,5,LEXICON
taɳinceri,darl1243,taninTeri,9,LEXICON
ŋugu,darl1243,Nugu,4,LEXICON
ŋina,darl1243,Nina,4,LEXICON
ŋina,darl1243,Nina,4,LEXICON
guɳgu,darl1243,gungu,5,LEXICON
miɳa,darl1243,mina,4,LEXICON
windcaɹa,darl1243,windTara,8,LEXICON
goba,darl1243,goba,4,LEXICON
windciga,darl1243,windTiga,8,LEXICON
gumbaga,darl1243,gumbaga,7,LEXICON
jeɖu,darl1243,yedu,4,LEXICON
t̪uʈi,darl1243,tuti,4,LEXICON
noŋo,darl1243,noNo,4,LEXICON
waɹka,darl1243,warka,5,LEXICON
bildi,darl1243,bildi,5,LEXICON
jubalugu,darl1243,yubalugu,8,LEXICON
gaɭila,darl1243,gaLila,6,LEXICON
bigu,darl1243,bigu,4,LEXICON
miːŋgubulgi,darl1243,miNgubulgi,10,LEXICON
ŋaɭi,darl1243,NaLi,4,LEXICON
mudi,darl1243,mudi,4,LEXICON
wakaboːlka,darl1243,wakabolka,9,LEXICON
gubu,darl1243,gubu,4,LEXICON
mili,darl1243,mili,4,LEXICON
ŋamagamaɹa,darl1243,Namagamara,10,LEXICON
buna,darl1243,buna,4,LEXICON
buɭu,darl1243,buLu,4,LEXICON
ɖiɹgigi,darl1243,dirgigi,7,LEXICON
wiːŋu,darl1243,wiNu,4,LEXICON
baːdiŋgi,darl1243,badiNgi,7,LEXICON
gibaɹa,darl1243,gibara,6,LEXICON
